host_total_listings_count;neighbourhood;neighbourhood_cleansed;neighbourhood_group_cleansed;city;state;zipcode;market;smart_location;country_code;country;latitude;longitude;property_type;accommodates;bathrooms;bedrooms;beds;price;weekly_price;monthly_price;security_deposit;cleaning_fee;guests_included;extra_people;minimum_nights;maximum_nights;availability_30;availability_60;availability_90;availability_365;number_of_reviews;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;cancellation_policy;reviews_per_month;high_value_amenities;standard_value_amenities;basic_amenities;summary_length;description_length;days_since_first_review;days_since_last_review;room_type_private_room;room_type_shared_room;bed_type_couch;bed_type_futon;bed_type_pullout_sofa;bed_type_real_bed;square_meters
1.0;aluche;aluche;latina;madrid;comunidad de madrid;28024;madrid;madrid spain;es;spain;40.3966325912821;-3.759066796501729;condominium;1;1.0;1.0;1.0;2.833213344056216;;;100.0;;1;0;1;31;3;22;52;327;6;93.0;10.0;9.0;9.0;9.0;8.0;9.0;moderate;1.29;1;1;2;33;33;2891.0;2792.0;True;False;False;False;False;True;30.007669
1.0;;palacio;centro;madrid;comunidad de madrid;28013;madrid;madrid spain;es;spain;40.42127654701081;-3.708796987104304;apartment;2;1.0;1.0;1.0;3.970291913552122;;;;;1;0;1;1125;9;28;44;319;17;85.0;9.0;8.0;9.0;9.0;10.0;8.0;flexible;5.37;1;3;2;61;61;2846.0;2753.0;False;False;False;False;False;True;24.990907
1.0;justicia;justicia;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.42809189519834;-3.699974391825682;apartment;3;1.0;1.0;2.0;3.9318256327243257;300.0;800.0;100.0;50.0;1;0;5;28;0;0;0;0;0;;;;;;;;flexible;;1;1;2;40;174;;;True;False;False;False;False;True;44.965052
1.0;;hispanoamrica;chamartn;madrid;comunidad de madrid;28016;madrid;madrid spain;es;spain;40.4582177258936;-3.670491261035697;apartment;6;2.5;3.0;6.0;5.707110264748875;;;;;1;0;4;8;2;2;2;154;0;;;;;;;;flexible;;2;2;2;77;77;;;False;False;False;False;False;True;99.963628
1.0;;peagrande;fuencarral  el pardo;;;28035;madrid; spain;es;spain;40.48129935850089;-3.735460729643952;house;2;1.0;1.0;1.0;6.013715156042802;;;;;1;0;1;1125;29;59;89;364;0;;;;;;;;flexible;;0;0;0;34;34;;;True;False;False;False;False;True;20.4851115
2.0;;embajadores;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.40998501527485;-3.701004806776453;house;1;1.0;1.0;1.0;3.044522437723423;;;;;1;0;1;1125;20;50;80;355;1;;;;;;;;flexible;0.81;0;0;0;20;20;2788.0;2788.0;True;False;False;False;False;True;13.00642
4.0;valdeacederas;valdeacederas;tetun;madrid;comunidad de madrid;28039;madrid;madrid spain;es;spain;40.4638258390208;-3.7028233178118666;apartment;2;2.0;1.0;1.0;3.218875824868201;;;;;1;0;3;1125;0;10;10;226;22;96.0;10.0;10.0;10.0;10.0;9.0;10.0;flexible;1.76;1;3;3;47;47;3125.0;2770.0;True;False;False;False;False;True;24.990907
2.0;dreta de leixample;la dreta de leixample;eixample;barcelona;barcelona;08009;barcelona;barcelona spain;es;spain;41.394223307316125;2.170475173224057;house;3;1.0;1.0;2.0;4.7535901911063645;;;280.0;60.0;2;30;3;1125;7;30;60;150;109;98.0;10.0;10.0;10.0;10.0;10.0;10.0;strict;3.94;1;3;3;47;161;3581.0;2763.0;False;False;False;False;False;True;8.36127
2.0;goya;goya;salamanca;madrid;comunidad de madrid;28001;madrid;madrid spain;es;spain;40.42739072731553;-3.677510888559285;apartment;1;2.0;2.0;4.0;4.795790545596741;;;;20.0;4;10;5;14;11;11;17;292;0;;;;;;;;flexible;;1;2;2;42;156;;;False;False;False;False;False;True;30.007669
1.0;justicia;justicia;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.42201361218321;-3.697070645570911;condominium;4;1.0;1.0;2.0;4.262679877041316;;;;35.0;3;20;2;1125;10;36;60;335;48;96.0;10.0;9.0;10.0;10.0;10.0;9.0;strict;2.58;1;3;4;85;85;3310.0;2756.0;False;False;False;False;False;True;30.007669
4.0;el gtic;el barri gtic;ciutat vella;barcelona;catalunya;08002;barcelona;barcelona spain;es;spain;41.38360475347876;2.172250501864616;apartment;5;1.0;2.0;4.0;4.948759890378168;;;100.0;50.0;4;20;2;1125;2;5;12;50;59;91.0;9.0;9.0;9.0;9.0;10.0;9.0;moderate;4.24;0;2;2;43;179;3168.0;2762.0;False;False;False;False;False;True;74.97272099999999
3.0;;trafalgar;chamber;madrid;comunidad de madrid;28010;madrid;madrid spain;es;spain;40.43395499885526;-3.700104536563879;apartment;2;1.0;0.0;1.0;3.713572066704308;;;;10.0;1;0;2;1125;2;2;3;88;30;94.0;9.0;10.0;10.0;10.0;10.0;9.0;moderate;4.84;1;7;2;35;169;2937.0;2756.0;False;False;False;False;False;True;30.007669
7.0;;sol;centro;madrid;comunidad de madrid;28013;madrid;madrid spain;es;spain;40.4197110757022;-3.70065781940899;house;5;1.0;2.0;5.0;4.290459441148391;;1400.0;150.0;30.0;2;10;2;1125;15;39;64;249;5;75.0;8.0;9.0;9.0;9.0;10.0;9.0;strict;0.76;0;2;2;45;124;2948.0;2844.0;False;False;False;False;False;True;30.007669
1.0;justicia;justicia;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.42632655487228;-3.698505476631515;apartment;4;2.0;2.0;2.0;4.394449154672439;;;500.0;50.0;2;25;2;1125;15;45;66;339;16;96.0;10.0;9.0;10.0;10.0;10.0;9.0;moderate;0.98;1;2;4;33;126;3239.0;2793.0;False;False;False;False;False;True;65.0321
1.0;;universidad;centro;madrid;community of madrid;28004;madrid;madrid spain;es;spain;40.42629900025189;-3.70362241185756;apartment;1;1.0;1.0;1.0;3.9318256327243257;;;;5.0;1;15;1;1125;9;9;30;305;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;flexible;1.67;1;5;3;84;164;2787.0;2772.0;True;False;False;False;False;True;15.79351
3.0;;embajadores;centro;madrid;comunidad de madrid;28005;madrid;madrid spain;es;spain;40.40608534102548;-3.704212674856171;apartment;2;1.0;1.0;1.0;3.713572066704308;;;;5.0;1;0;2;1125;17;47;77;77;3;100.0;10.0;10.0;10.0;10.0;10.0;9.0;moderate;0.56;0;3;3;94;181;2911.0;2772.0;True;False;False;False;False;True;24.990907
1.0;gaztambide;gaztambide;chamber;madrid;comunidad de madrid;28015;madrid;madrid spain;es;spain;40.43179846497979;-3.716672492874221;apartment;2;1.0;1.0;1.0;4.61512051684126;600.0;2100.0;;30.0;2;30;2;1125;0;0;0;0;0;;;;;;;;flexible;;3;3;3;37;154;;;False;False;False;False;False;True;24.990907
17.0;sol;sol;centro;madrid;madrid;28013;madrid;madrid spain;es;spain;40.41888663126018;-3.70115692602156;apartment;6;2.0;2.0;4.0;5.017279836814924;700.0;2100.0;150.0;40.0;3;10;3;1125;15;30;53;315;10;70.0;7.0;8.0;7.0;7.0;9.0;7.0;strict;0.29;2;3;2;22;169;3778.0;2924.0;False;False;False;False;True;False;69.955959
1.0;palacio;palacio;centro;madrid;comunidad de madrid;28005;madrid;madrid spain;es;spain;40.41480740176889;-3.709464363240152;apartment;5;1.0;3.0;3.0;4.61512051684126;;;500.0;;3;0;1;365;18;40;66;66;18;98.0;9.0;9.0;10.0;10.0;10.0;10.0;strict;2.92;1;3;4;61;105;2936.0;2773.0;False;False;False;False;False;True;79.98948299999999
1.0;argelles;casa de campo;moncloa  aravaca;madrid;comunidad de madrid;28008;madrid;madrid spain;es;spain;40.42689539825513;-3.726885363214425;apartment;2;1.0;1.0;1.0;3.58351893845611;;;;;1;0;1;1125;27;57;87;362;1;80.0;8.0;10.0;10.0;10.0;10.0;8.0;moderate;1.0;1;4;2;81;81;2780.0;2780.0;True;False;False;False;False;True;24.990907
1.0;rios rosas;rios rosas;chamber;madrid;comunidad de madrid;28003;madrid;madrid spain;es;spain;40.438726003805385;-3.696978470741025;apartment;4;2.0;2.0;2.0;4.51085950651685;;;200.0;30.0;1;0;2;1125;11;41;63;205;0;;;;;;;;flexible;;1;3;3;31;170;;;False;False;False;False;False;True;65.0321
1.0;;palacio;centro;madrid;comunidad de madrid;28005;madrid;madrid spain;es;spain;40.41339851808816;-3.7080823396070746;apartment;2;1.0;1.0;1.0;3.58351893845611;;;;;1;10;1;1125;20;50;80;355;6;80.0;9.0;8.0;9.0;9.0;9.0;9.0;moderate;0.63;0;3;2;29;29;3037.0;2881.0;True;False;False;False;False;True;24.990907
3.0;camp den grassot i grcia nova;el camp den grassot i grcia nova;grcia;barcelona;catalunya;08024;barcelona;barcelona spain;es;spain;41.410239679586816;2.162067213385773;apartment;2;1.0;2.0;2.0;3.912023005428146;;;;15.0;1;0;32;365;0;0;1;211;1;100.0;10.0;;10.0;10.0;10.0;10.0;strict;1.0;1;0;2;52;170;2779.0;2779.0;True;False;False;False;False;True;74.97272099999999
1.0;carabanchel;opael;carabanchel;madrid;madrid;28019;madrid;madrid spain;es;spain;40.39186549588711;-3.72227313970504;apartment;4;1.0;1.0;2.0;3.4011973816621555;195.0;595.0;;;1;19;1;1125;30;60;90;365;16;83.0;9.0;10.0;10.0;9.0;8.0;9.0;moderate;0.27;1;2;4;13;161;4529.0;3296.0;True;False;False;False;False;True;49.981814
1.0;;palomeras bajas;puente de vallecas;madrid;comunidad de madrid;28018;madrid;madrid spain;es;spain;40.391833731366994;-3.661979995563148;apartment;1;1.0;1.0;1.0;2.9444389791664403;;;;;1;0;1;1125;14;44;65;156;0;;;;;;;;flexible;;1;3;2;85;123;;;True;False;False;False;False;True;15.79351
1.0;palos do moguer;palos de moguer;arganzuela;madrid;community of madrid;28045;madrid;madrid spain;es;spain;40.40545767478586;-3.6935334238480326;apartment;2;1.5;1.0;1.0;3.58351893845611;300.0;;150.0;20.0;1;10;2;7;14;44;74;349;22;91.0;9.0;10.0;10.0;10.0;10.0;9.0;moderate;0.61;0;3;2;0;171;3829.0;2784.0;True;False;False;False;False;True;18.023182
1.0;embajadores;embajadores;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.41122694027688;-3.699895458892452;house;2;1.0;1.0;1.0;3.5263605246161616;;;;;1;0;1;1125;5;11;41;64;10;90.0;9.0;9.0;9.0;9.0;9.0;9.0;moderate;4.48;0;2;2;76;181;2818.0;2774.0;True;False;False;False;False;True;20.4851115
6.0;justicia;justicia;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.42734719373411;-3.6991424060113993;apartment;2;1.0;1.0;1.0;4.262679877041316;;;;35.0;1;0;2;1125;10;28;50;325;1;60.0;6.0;2.0;10.0;10.0;10.0;6.0;strict;0.71;0;2;2;82;82;2793.0;2793.0;False;True;False;False;False;True;24.990907
3.0;;costillares;ciudad lineal;madrid;comunidad de madrid;28033;madrid;madrid spain;es;spain;40.47972458834572;-3.664420436403114;apartment;2;1.0;1.0;1.0;3.49650756146648;;;;25.0;1;0;1;29;12;38;68;69;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;flexible;0.71;3;4;2;36;114;2793.0;2793.0;True;False;False;False;False;True;24.990907
4.0;gaztambide;gaztambide;chamber;madrid;comunidad de madrid;28015;madrid;madrid spain;es;spain;40.43455673847094;-3.7149879479575167;apartment;4;1.0;1.0;1.0;3.8918202981106265;;;;;2;15;1;14;4;12;23;291;34;98.0;10.0;10.0;10.0;10.0;10.0;10.0;moderate;9.81;3;3;3;71;162;2855.0;2758.0;False;False;False;False;False;True;49.981814
10.0;;chopera;arganzuela;madrid;comunidad de madrid;28045;madrid;madrid spain;es;spain;40.393311303799365;-3.696363493306281;apartment;4;1.0;2.0;3.0;3.828641396489095;325.0;;;;3;15;1;1125;3;22;43;315;28;83.0;9.0;7.0;9.0;9.0;8.0;8.0;flexible;1.4;1;3;2;47;111;3353.0;2778.0;False;False;False;False;False;True;65.0321
4.0;;palma de mallorca;;palma;illes balears;07001;mallorca island;palma spain;es;spain;39.57276203435632;2.64773580559739;apartment;2;1.0;1.0;2.0;4.343805421853684;;;;;1;0;3;1125;6;15;30;201;25;96.0;10.0;10.0;10.0;10.0;10.0;10.0;strict;3.59;1;3;2;84;84;2984.0;2786.0;False;False;False;False;False;True;24.990907
1.0;;ventas;ciudad lineal;madrid;comunidad de madrid;28017;madrid;madrid spain;es;spain;40.430983986261126;-3.6580273616699;apartment;2;1.0;1.0;1.0;3.218875824868201;;;100.0;15.0;1;0;14;21;0;0;0;0;0;;;;;;;;flexible;;0;2;0;95;95;;;False;False;False;False;False;True;24.990907
1.0;ciudad lineal;concepcin;ciudad lineal;madrid;community of madrid;28027;madrid;madrid spain;es;spain;40.43895032054426;-3.651365977146793;apartment;1;1.0;1.0;3.0;4.51085950651685;;;;;1;0;1;180;30;60;90;181;0;;;;;;;;flexible;;3;3;3;42;123;;;True;False;False;False;False;True;15.79351
15.0;;universidad;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.42671912806773;-3.702749006979096;apartment;7;2.0;4.0;5.0;5.14166355650266;;;200.0;70.0;5;0;2;1125;12;34;51;324;5;100.0;10.0;10.0;10.0;10.0;10.0;10.0;strict;3.06;2;2;3;38;165;2800.0;2755.0;False;False;False;False;False;True;124.954535
1.0;dreta de leixample;la dreta de leixample;eixample;barcelona;catalunya;08008;barcelona;barcelona spain;es;spain;41.39465435237872;2.1625016321279538;apartment;6;1.0;2.0;3.0;4.605170185988092;;;490.0;29.0;2;30;1;1125;3;3;22;289;4;100.0;9.0;10.0;9.0;9.0;9.0;9.0;flexible;3.0;5;4;2;78;168;2791.0;2766.0;False;False;False;False;False;True;69.955959
1.0;almenara;almenara;tetun;madrid;comunidad de madrid;28029;madrid;madrid spain;es;spain;40.46655612696734;-3.694938971049556;apartment;2;1.0;1.0;1.0;3.555348061489413;150.0;600.0;100.0;13.0;1;15;2;15;3;16;39;107;69;94.0;10.0;10.0;10.0;10.0;9.0;9.0;strict;2.87;0;4;3;28;185;3472.0;2755.0;True;False;False;False;False;True;24.990907
26.0;arapiles;arapiles;chamber;madrid;community of madrid;28015;madrid;madrid spain;es;spain;40.4311081654527;-3.710119889116153;apartment;3;1.0;1.0;3.0;4.110873864173311;;;;;1;0;2;30;7;24;45;317;1;20.0;4.0;8.0;10.0;10.0;10.0;4.0;strict;0.04;1;2;3;37;37;3528.0;3528.0;False;False;False;False;False;True;44.965052
207.0;la sagrada famlia;la sagrada famlia;eixample;barcelona;catalunya;08025;barcelona;barcelona spain;es;spain;41.40344155188608;2.1721071804139043;apartment;4;1.0;1.0;1.0;5.176149732573829;;;;;1;0;1;1125;0;0;0;0;0;;;;;;;;strict;;0;2;2;41;163;;;False;False;False;False;False;True;49.981814
1.0;pacifico;pacfico;retiro;madrid;madrid;28007;madrid;madrid spain;es;spain;40.40494837268489;-3.67490290711226;apartment;1;1.0;1.0;1.0;2.995732273553991;75.0;295.0;;10.0;1;0;2;1125;0;0;0;0;1;86.0;10.0;8.0;8.0;8.0;8.0;8.0;flexible;0.02;1;1;2;0;20;4460.0;4460.0;True;False;False;False;False;True;15.79351
4.0;embajadores;embajadores;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.40896377102602;-3.6996395967298175;apartment;4;1.0;1.0;3.0;4.61512051684126;650.0;2000.0;91.0;25.0;1;0;2;1125;14;38;68;343;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;strict;0.04;0;1;3;33;159;3485.0;3485.0;False;False;False;False;False;True;49.981814
5.0;justicia;justicia;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.421591627869454;-3.69992329130812;apartment;1;1.0;1.0;1.0;4.0943445622221;350.0;1550.0;;15.0;1;30;3;1125;30;60;90;303;9;84.0;8.0;9.0;10.0;10.0;10.0;9.0;strict;0.48;2;0;3;22;156;3310.0;2792.0;True;False;False;False;False;True;15.79351
13.0;malasaa;universidad;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.42124655377843;-3.701551423111221;apartment;4;1.0;2.0;5.0;4.499809670330265;;;200.0;35.0;2;25;1;60;2;8;24;221;5;88.0;8.0;10.0;10.0;10.0;10.0;9.0;strict;0.52;1;3;3;78;78;3037.0;2828.0;False;False;False;False;False;True;65.0321
1.0;;valdeacederas;tetun;madrid;comunidad de madrid;28039;madrid;madrid spain;es;spain;40.461875565760174;-3.698437213523235;apartment;2;1.0;1.0;1.0;3.9318256327243257;;;100.0;25.0;1;0;4;1125;4;22;52;112;3;80.0;10.0;10.0;10.0;10.0;9.0;9.0;moderate;0.53;1;2;2;41;171;2922.0;2841.0;False;False;False;False;False;True;24.990907
1.0;cortes;cortes;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.417669504422186;-3.6970022857004254;apartment;2;1.0;1.0;1.0;3.5263605246161616;;;;;1;0;1;14;6;36;62;337;12;100.0;10.0;10.0;10.0;10.0;10.0;10.0;moderate;1.83;0;0;2;39;87;2948.0;2765.0;True;False;False;True;False;False;24.990907
68.0;;dey;;dei;illes balears;07179;mallorca island;dei spain;es;spain;39.74937050033064;2.6480321721298705;house;7;2.0;4.0;4.0;4.983606621708336;;;200.0;;4;50;1;1125;21;51;78;247;0;;;;;;;;superstrict60;;0;3;3;57;160;;;False;False;False;False;False;True;212.004646
46.0;malasaa;universidad;centro;madrid;comunidad de madrid;28015;madrid;madrid spain;es;spain;40.42523403677014;-3.710495784094253;apartment;2;1.0;1.0;1.0;3.828641396489095;;;;25.0;1;0;2;1125;7;22;43;318;14;86.0;9.0;9.0;9.0;9.0;10.0;9.0;strict;5.19;2;4;2;59;166;2832.0;2758.0;False;False;False;False;False;True;24.990907
3.0;embajadores;embajadores;centro;madrid;madrid;28012;madrid;madrid spain;es;spain;40.411192242767775;-3.70469913404241;apartment;9;1.5;3.0;6.0;4.709530201312334;;;300.0;50.0;2;50;2;365;19;41;68;343;36;89.0;9.0;9.0;10.0;9.0;10.0;8.0;flexible;0.48;1;3;3;44;170;4998.0;2758.0;False;False;False;False;False;True;69.955959
1.0;embajadores;embajadores;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.40627919843213;-3.701364851150285;apartment;2;1.5;2.0;2.0;4.02535169073515;;;;15.0;2;10;2;30;0;30;60;60;2;100.0;8.0;10.0;10.0;10.0;9.0;9.0;flexible;2.0;1;2;2;89;89;2782.0;2771.0;False;False;False;False;False;True;74.97272099999999
1.0;;rios rosas;chamber;madrid;comunidad de madrid;28003;madrid;madrid spain;es;spain;40.445344319342205;-3.699153931971636;house;1;1.5;1.0;1.0;2.6390573296152584;;;;8.0;1;0;3;1125;0;0;0;0;0;;;;;;;;flexible;;1;4;2;28;28;;;True;False;False;False;False;True;13.00642
1.0;;pilar;fuencarral  el pardo;madrid;madrid;28034;madrid;madrid spain;es;spain;40.48246830970345;-3.707460562712552;apartment;2;1.0;1.0;1.0;3.9318256327243257;250.0;600.0;;;1;0;1;1125;0;0;0;251;0;;;;;;;;flexible;;3;1;3;32;32;;;True;False;False;False;False;True;24.990907
1.0;;fuentelareina;fuencarral  el pardo;;;28035;madrid; spain;es;spain;40.47718392717187;-3.7477189329428247;apartment;2;1.0;1.0;1.0;6.0112671744041615;;;;;1;0;1;1125;29;59;89;180;0;;;;;;;;flexible;;0;0;0;13;13;;;True;False;False;False;False;True;24.990907
3.0;justicia;justicia;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.423398820770046;-3.695154263481887;apartment;14;5.0;5.0;10.0;6.2166061010848646;;;500.0;100.0;5;30;1;1125;0;2;21;270;11;100.0;10.0;10.0;10.0;10.0;10.0;9.0;strict;1.39;3;5;4;40;40;2988.0;2758.0;False;False;False;False;False;True;30.007669
1.0;argelles;argelles;moncloa  aravaca;madrid;comunidad de madrid;28008;madrid;madrid spain;es;spain;40.420668885100966;-3.717038621845633;apartment;2;1.0;1.0;1.0;3.218875824868201;;;;;1;10;1;1125;18;39;69;69;18;97.0;10.0;9.0;10.0;10.0;10.0;9.0;flexible;3.65;1;4;2;89;169;2899.0;2755.0;True;False;False;False;False;True;24.990907
2.0;malasaa;universidad;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.42811340689569;-3.703057367149727;apartment;5;1.5;3.0;3.0;4.709530201312334;;;150.0;36.0;1;0;2;1125;0;0;0;17;10;74.0;7.0;7.0;10.0;9.0;9.0;7.0;flexible;1.73;0;3;3;70;172;2924.0;2791.0;False;False;False;False;False;True;79.98948299999999
1.0;;pollena;;pollena;illes balears;07460;mallorca island;pollena spain;es;spain;39.90228783241354;3.059651805298637;house;3;1.0;0.0;1.0;4.912654885736052;;;250.0;85.0;1;0;1;1125;28;58;88;343;0;;;;;;;;flexible;;1;0;0;61;61;;;False;False;False;False;False;True;30.007669
1.0;embajadores;embajadores;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.4091153191502;-3.6992185811700287;apartment;3;1.0;1.0;1.0;4.262679877041316;;;;15.0;2;20;2;1125;1;1;1;1;17;96.0;10.0;10.0;10.0;10.0;10.0;10.0;flexible;1.35;0;3;3;42;146;3129.0;2849.0;False;False;False;False;False;True;44.965052
1.0;;numancia;puente de vallecas;madrid;comunidad de madrid;28038;madrid;madrid spain;es;spain;40.39348719015238;-3.6578876371153393;bed  breakfast;4;1.0;2.0;3.0;3.688879454113936;208.0;550.0;;;2;10;1;1125;3;20;50;325;9;74.0;7.0;6.0;9.0;9.0;9.0;7.0;strict;0.55;0;5;2;39;39;3240.0;2778.0;False;False;False;False;False;True;30.007669
1.0;;abrantes;carabanchel;madrid;comunidad de madrid;28025;madrid;madrid spain;es;spain;40.37828773780058;-3.7294031896030377;apartment;2;2.0;1.0;4.0;3.258096538021482;;;;;1;0;1;1125;20;50;80;170;0;;;;;;;;flexible;;1;2;3;83;165;;;True;False;False;False;False;True;24.990907
2.0;cortes;cortes;centro;madrid;community of madrid;28012;madrid;madrid spain;es;spain;40.41380984643608;-3.7013021493341536;apartment;2;1.0;1.0;2.0;3.9318256327243257;;;;;1;0;5;1000;0;11;41;316;2;60.0;5.0;6.0;5.0;6.0;10.0;6.0;strict;0.19;1;2;0;38;167;3065.0;3051.0;False;False;False;False;False;True;24.990907
3.0;;adelfas;retiro;madrid;comunidad de madrid;28007;madrid;madrid spain;es;spain;40.40245465237172;-3.6690321448447976;apartment;1;1.0;1.0;1.0;3.044522437723423;;;;;1;0;1;1125;11;40;69;344;58;85.0;9.0;9.0;9.0;9.0;9.0;9.0;strict;7.34;0;0;0;46;64;2988.0;2758.0;True;False;False;False;False;True;15.79351
1.0;embajadores;embajadores;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.40982167970299;-3.703781658097584;apartment;2;2.0;1.0;1.0;3.295836866004329;195.0;490.0;;5.0;1;15;2;1125;0;0;5;189;22;94.0;10.0;10.0;10.0;10.0;10.0;10.0;flexible;0.77;1;2;2;39;166;3612.0;2791.0;True;False;False;False;False;True;24.990907
4.0;;nueva espaa;chamartn;madrid;comunidad de madrid;28036;madrid;madrid spain;es;spain;40.462378916392815;-3.6811938188228175;apartment;4;1.0;1.0;1.0;4.394449154672439;;;;;1;0;3;1125;14;44;74;349;15;96.0;10.0;9.0;10.0;10.0;10.0;9.0;flexible;1.22;1;4;3;32;32;3120.0;2848.0;False;False;False;False;False;True;49.981814
2.0;;sant gervasi  galvany;sarrisant gervasi;barcelona;catalonia;08021;barcelona;barcelona spain;es;spain;41.39294507625405;2.144080734943804;house;6;2.0;3.0;3.0;5.19295685089021;;3000.0;300.0;125.0;1;0;14;500;0;0;0;232;20;97.0;10.0;10.0;10.0;10.0;10.0;10.0;strict;0.42;2;3;3;21;148;4182.0;2848.0;False;False;False;False;False;True;30.007669
2.0;embajadores;embajadores;centro;madrid;comunidad de madrid;28012;madrid;madrid spain;es;spain;40.412892801182565;-3.701113572253511;apartment;4;1.5;1.0;2.0;4.7535901911063645;;;500.0;35.0;2;10;5;1125;9;14;38;129;0;;;;;;;;moderate;;2;4;3;81;81;;;False;False;False;False;False;True;49.981814
1.0;;cortes;centro;madrid;comunidad de madrid;28014;madrid;madrid spain;es;spain;40.41349631745213;-3.6981598908752993;apartment;1;1.0;1.0;1.0;3.49650756146648;;;;10.0;1;0;2;10;7;30;60;61;14;96.0;10.0;10.0;9.0;10.0;10.0;10.0;moderate;1.72;0;0;2;33;79;2995.0;2757.0;True;False;False;False;False;True;15.79351
1.0;fuencarralel pardo;valverde;fuencarral  el pardo;madrid;comunidad de madrid;28034;madrid;madrid spain;es;spain;40.4863997321075;-3.6904763808662713;apartment;1;1.0;1.0;1.0;3.258096538021482;;;;;1;0;1;1125;5;35;65;156;6;87.0;10.0;9.0;10.0;10.0;10.0;8.0;flexible;0.47;3;2;4;38;38;3138.0;2794.0;True;False;False;False;False;True;15.79351
2.0;;long island city;queens;new york;ny;11106;new york;new york ny;us;united states;40.758626482435126;-73.93496647653879;apartment;2;1.0;1.0;1.0;4.394449154672439;;;;30.0;1;0;1;15;6;11;25;77;32;97.0;10.0;10.0;10.0;10.0;10.0;10.0;strict;4.53;0;2;2;20;165;2937.0;2728.0;True;False;False;False;False;True;24.990907
1.0;justicia;justicia;centro;madrid;comunidad de madrid;28004;madrid;madrid spain;es;spain;40.42634768245778;-3.697361297676019;apartment;3;1.0;1.0;3.0;4.189654742026425;;;;;1;7;1;1125;0;0;0;0;0;;;;;;;;flexible;;1;3;2;41;74;;;False;False;False;False;False;True;44.965052
2.0;;palma de mallorca;;palma;illes balears;07008;mallorca island;palma spain;es;spain;39.582400551378186;2.6684647482204484;house;2;1.0;1.0;2.0;3.295836866004329;;;;;1;10;1;1125;29;59;89;89;2;100.0;10.0;9.0;10.0;10.0;10.0;10.0;flexible;0.28;0;0;2;54;54;2986.0;2968.0;True;False;False;False;False;True;20.4851115
