host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,guests_included,availability_365,square_meters,review_activity_duration,amenity_score,summary_content_score,description_content_score,property_type_weighted,room_type_encoded,bed_type_encoded,cancellation_policy_numeric,neighbourhood_group_cleansed_encoded,neighbourhood_cleansed_encoded,neighbourhood_encoded,city_encoded,state_encoded,zipcode_encoded,market_encoded,country_encoded,price_log,review_overall_score
1.0,40.42244874736299,-3.6936274226358905,4,2.0,1,4,150.0,20.0,1,0,47.7056905,359.0,15,4,4,0.3333333333333333,1.0,0.8520040280841519,1,8,79.4913112164297,78.93302180685359,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,5.298317366548036,17.134444444444444
1.0,40.40892791841651,-3.710959684932993,4,1.0,1,2,150.0,30.0,2,125,47.7056905,30.0,29,12,12,0.3333333333333333,1.0,0.8520040280841519,1,8,77.30385487528345,67.88117770767613,67.8210655120482,68.19055374592834,67.76751269035533,67.7640712945591,71.77488172810854,4.0943445622221,17.94
4.0,40.41012928488519,-3.701134989485676,1,1.0,1,1,150.0,8.0,1,76,19.974145,30.0,13,3,3,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,8,60.703778677462886,59.554729011689695,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,3.091042453358316,16.72222222222222
6.0,40.46731859773697,-3.690218750919728,2,2.0,1,2,150.0,20.0,1,308,24.990907,1176.0,27,5,5,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,41,49.72727272727273,79.01960784313725,67.8210655120482,66.70741482965931,87.84615384615384,67.7640712945591,71.77488172810854,3.4657359027997265,21.936666666666667
9.0,40.41467995133495,-3.7041508088972415,2,2.0,1,2,150.0,10.0,1,309,24.990907,253.0,27,4,6,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,8,85.71021992238033,84.62020460358056,67.8210655120482,66.70741482965931,67.57546602525557,67.7640712945591,71.77488172810854,3.610917912644224,24.672222222222224
3.0,40.4284864750551,-3.631778574370259,5,1.0,3,5,200.0,42.0,1,278,79.98948299999999,124.0,23,6,6,0.3333333333333333,1.0,0.8520040280841519,1,12,42.68571428571428,45.04382470119522,67.8210655120482,68.19055374592834,38.30337078651685,67.7640712945591,71.77488172810854,4.248495242049359,16.045555555555556
16.0,40.40881336933251,-3.700917649081604,3,1.0,1,2,150.0,12.0,2,329,44.965052,2002.0,11,0,8,0.3333333333333333,1.0,0.8520040280841519,3,8,60.703778677462886,59.554729011689695,67.8210655120482,63.69439421338156,67.57546602525557,67.7640712945591,71.77488172810854,4.007333185232471,52.77222222222222
2.0,40.4274265648283,-3.696368849483352,2,1.0,1,1,300.0,40.0,1,363,24.990907,666.0,37,10,10,0.3333333333333333,1.0,0.8520040280841519,2,8,79.4913112164297,78.93302180685359,67.8210655120482,63.69439421338156,74.4219734079776,67.7640712945591,71.77488172810854,4.499809670330265,18.357777777777777
1.0,40.4430770609677,-3.645262219880985,2,1.0,1,1,250.0,20.0,1,365,24.990907,0.0,20,12,12,0.3333333333333333,1.0,0.8520040280841519,2,12,42.58974358974359,45.04382470119522,67.8210655120482,66.70741482965931,40.63725490196079,67.7640712945591,71.77488172810854,4.0943445622221,17.89333333333333
2.0,40.424674282450354,-3.6999283726840777,6,2.0,2,2,400.0,50.0,4,255,69.955959,1098.0,45,3,12,0.3333333333333333,1.0,0.8520040280841519,3,8,79.4913112164297,78.93302180685359,67.8210655120482,66.70741482965931,74.4219734079776,67.7640712945591,71.77488172810854,5.010635294096256,29.425555555555555
3.0,41.89861827875471,12.500916210154305,2,1.0,1,1,100.0,31.0,2,169,24.990907,949.0,28,3,10,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,20,111.56,68.13333333333334,66.0,87.44897959183673,65.55555555555556,87.44897959183673,92.38709677419357,3.555348061489413,43.01111111111111
2.0,40.40408966668243,-3.677371354898,1,1.0,1,1,150.0,20.0,1,143,19.974145,273.0,29,8,10,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,34,59.95614035087719,77.40229885057471,67.8210655120482,68.19055374592834,59.73780487804878,67.7640712945591,71.77488172810854,2.833213344056216,18.70888888888889
1.0,40.42481172531177,-3.706081547486786,2,1.0,1,2,90.0,10.0,1,67,11.984487,275.0,11,3,22,0.3333333333333333,1.0,0.8520040280841519,3,8,67.77452830188679,67.91066282420749,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,3.218875824868201,18.977777777777774
2.0,40.42100883831882,-3.716555803000952,2,1.0,1,1,150.0,6.0,1,114,24.990907,100.0,36,9,9,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,26,65.05092592592592,67.22140221402213,67.8210655120482,68.19055374592834,63.77536231884058,67.7640712945591,71.77488172810854,3.4657359027997265,20.034444444444446
1.0,40.40770758436703,-3.7040950722900527,2,1.0,1,1,150.0,20.0,1,0,24.990907,359.0,11,3,3,0.3333333333333333,1.0,0.8520040280841519,1,8,60.703778677462886,67.88117770767613,67.8210655120482,66.70741482965931,67.76751269035533,67.7640712945591,71.77488172810854,4.07753744390572,17.134444444444444
5.0,40.41975237814454,-3.7033973413899495,4,1.0,1,2,150.0,30.0,1,362,47.7056905,0.0,37,4,15,0.3333333333333333,1.0,0.8520040280841519,3,8,85.71021992238033,84.62020460358056,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,5.010635294096256,17.945555555555554
4.0,40.449418255522005,-3.659856844387496,3,1.0,1,2,150.0,20.0,2,271,44.965052,1457.0,30,5,14,0.3333333333333333,1.0,0.8520040280841519,3,12,59.21739130434783,45.04382470119522,67.8210655120482,66.70741482965931,50.42528735632184,67.7640712945591,71.77488172810854,3.80666248977032,23.116666666666667
32.0,40.41801440512232,-3.695781044418402,4,1.0,1,2,150.0,20.0,1,339,47.7056905,359.0,12,11,24,0.3333333333333333,1.0,0.8520040280841519,4,8,81.91542288557214,82.59599332220367,67.8210655120482,68.19055374592834,83.67920792079208,67.7640712945591,71.77488172810854,4.499809670330265,17.134444444444444
1.0,40.4260757128306,-3.7107612549676334,2,1.0,1,1,150.0,10.0,1,6,24.990907,359.0,15,8,8,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,8,67.77452830188679,67.91066282420749,67.8210655120482,68.19055374592834,61.73068893528184,67.7640712945591,71.77488172810854,3.688879454113936,17.134444444444444
15.0,40.41677256511712,-3.7078797822446665,6,2.0,2,2,300.0,40.0,4,177,69.955959,907.0,36,14,19,0.3333333333333333,1.0,0.8520040280841519,3,8,85.71021992238033,84.62020460358056,67.8210655120482,66.70741482965931,81.97660098522168,67.7640712945591,71.77488172810854,4.867534450455582,23.308888888888887
1.0,40.39622752859989,-3.720781381295682,1,1.0,1,1,150.0,20.0,1,347,19.974145,55.0,18,5,8,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,7,49.74666666666667,39.97952218430034,67.8210655120482,68.19055374592834,40.595238095238095,67.7640712945591,71.77488172810854,2.772588722239781,17.73111111111111
23.0,40.41323539508411,-3.698845618370067,7,2.0,2,4,150.0,39.0,4,252,49.4708475,553.0,39,12,19,0.3333333333333333,1.0,0.8520040280841519,3,8,81.91542288557214,82.59599332220367,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,4.787491742782046,28.24111111111111
3.0,40.41815206066356,-3.675203822134176,2,1.0,1,1,150.0,19.0,2,364,24.990907,359.0,40,3,3,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,34,72.63636363636364,85.60204081632654,67.8210655120482,68.19055374592834,73.68885317997294,67.7640712945591,71.77488172810854,4.382026634673881,17.134444444444444
1.0,40.3844150209904,-3.6386468895661097,2,1.0,1,1,94.0,5.0,1,27,11.984487,359.0,26,1,3,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,32,25.5,44.59550561797753,67.8210655120482,68.19055374592834,32.06666666666667,67.7640712945591,71.77488172810854,2.3978952727983707,17.134444444444444
2.0,40.458316332208085,-3.694564998404229,2,1.0,1,2,150.0,20.0,1,275,24.990907,0.0,47,11,14,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,41,67.06153846153846,66.68181818181819,67.8210655120482,68.19055374592834,66.9320987654321,67.7640712945591,71.77488172810854,4.3694478524670215,17.96777777777778
1.0,40.486315428289984,-3.724230346535476,1,1.0,1,1,150.0,20.0,1,365,19.974145,359.0,11,1,1,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,16,123.14285714285714,104.39864864864865,67.8210655120482,68.19055374592834,148.46031746031747,67.7640712945591,71.77488172810854,3.218875824868201,17.134444444444444
2.0,40.42327886962852,-3.706153583182294,4,1.0,1,1,150.0,25.0,2,38,49.4708475,162.0,19,5,11,0.6666666666666667,1.0,0.8520040280841519,1,8,67.77452830188679,67.91066282420749,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,4.382026634673881,19.19333333333333
8.0,40.41371047824377,-3.7033068557364808,2,1.0,1,1,100.0,5.0,1,355,49.4708475,359.0,27,13,13,0.0,0.15037580105041076,0.8520040280841519,1,8,60.703778677462886,59.554729011689695,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,3.7612001156935615,17.134444444444444
2.0,40.43588453412401,-3.6477518417267287,5,1.0,2,3,120.0,15.0,2,21,74.97272099999999,461.0,33,10,21,0.3333333333333333,1.0,0.8520040280841519,2,12,55.1025641025641,45.04382470119522,67.8210655120482,68.19055374592834,40.63725490196079,67.7640712945591,71.77488172810854,3.912023005428146,19.36111111111111
38.0,40.41210987738101,-3.6996164102059175,1,2.0,1,1,200.0,30.0,1,311,19.974145,359.0,17,5,16,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,8,60.703778677462886,59.554729011689695,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,3.4657359027997265,17.134444444444444
142.0,40.41560674528206,-3.698323530661867,3,2.0,2,2,180.0,77.0,4,223,49.981814,0.0,37,7,14,0.3333333333333333,1.0,0.8520040280841519,3,8,81.91542288557214,82.59599332220367,67.8210655120482,68.19055374592834,83.67920792079208,67.7640712945591,71.77488172810854,4.969813299576001,17.923333333333332
1.0,40.39456519079207,-3.7141358749756974,1,1.0,1,1,100.0,15.0,1,90,14.028353,887.0,39,8,12,0.6666666666666667,0.15037580105041076,0.8520040280841519,1,7,36.67391304347826,39.97952218430034,67.8210655120482,68.19055374592834,40.595238095238095,67.7640712945591,71.77488172810854,2.8903717578961645,20.788888888888888
2.0,40.40273554187136,-3.6886156819859406,2,1.0,1,1,200.0,30.0,2,303,24.990907,538.0,23,6,15,0.3333333333333333,1.0,0.8520040280841519,2,0,53.195238095238096,53.21904761904762,67.8210655120482,68.19055374592834,45.323232323232325,67.7640712945591,71.77488172810854,3.555348061489413,23.03666666666667
1.0,40.44563535865516,-3.7029450326034494,2,1.0,1,1,150.0,20.0,1,0,24.990907,359.0,23,4,4,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,10,69.03448275862068,74.23595505617978,67.8210655120482,68.19055374592834,73.40522875816994,67.7640712945591,71.77488172810854,3.688879454113936,17.134444444444444
1.0,40.3830875310148,-3.729806759855135,1,1.0,1,1,100.0,15.0,1,97,14.028353,76.0,12,6,7,0.6666666666666667,0.15037580105041076,0.8520040280841519,2,7,46.96875,39.97952218430034,67.8210655120482,68.19055374592834,38.07368421052632,67.7640712945591,71.77488172810854,2.995732273553991,18.42888888888889
1.0,40.428199914731735,-3.709798290159639,4,1.0,1,3,200.0,35.0,3,316,47.7056905,203.0,23,2,9,0.3333333333333333,1.0,0.8520040280841519,2,8,67.77452830188679,67.91066282420749,67.8210655120482,68.19055374592834,61.73068893528184,67.7640712945591,71.77488172810854,4.31748811353631,17.61888888888889
2.0,40.39219183163537,-3.640152631508588,2,1.0,1,1,150.0,5.0,2,192,24.990907,38.0,19,7,7,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,32,25.5,44.59550561797753,67.8210655120482,68.19055374592834,45.88333333333333,67.7640712945591,71.77488172810854,3.044522437723423,17.873333333333335
1.0,40.404263135399226,-3.752260822732121,2,1.0,1,2,150.0,20.0,1,241,24.990907,269.0,32,9,9,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,21,30.638297872340427,42.19254658385093,67.8210655120482,68.19055374592834,38.66,67.7640712945591,71.77488172810854,2.833213344056216,20.855555555555554
1.0,40.42138003998903,-3.700864552591046,2,1.0,1,2,150.0,5.0,1,0,24.990907,10.0,22,2,7,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,8,79.4913112164297,78.93302180685359,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,3.044522437723423,17.333333333333332
2.0,40.42698220275226,-3.6457815269947007,2,1.0,1,1,100.0,15.0,1,124,26.01284,76.0,35,13,17,0.6666666666666667,0.15037580105041076,0.8520040280841519,3,12,31.06779661016949,45.04382470119522,67.8210655120482,68.19055374592834,38.30337078651685,67.7640712945591,71.77488172810854,2.9444389791664403,18.784444444444446
1.0,-33.88889051010475,151.26229023946,2,1.0,1,1,150.0,20.0,1,0,24.990907,359.0,35,3,3,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,20,77.91666666666667,49.5,76.33333333333333,122.46428571428572,75.5,118.58620689655172,116.39473684210526,3.8918202981106265,17.134444444444444
1.0,40.42240845116922,-3.69807289014954,2,1.0,1,1,150.0,20.0,1,301,24.990907,322.0,27,11,19,0.3333333333333333,1.0,0.8520040280841519,3,8,79.4913112164297,78.93302180685359,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,3.9889840465642745,21.023333333333333
1.0,47.6831754844364,-122.36321158140768,4,1.0,2,2,150.0,40.0,2,78,49.4708475,205.0,23,5,9,0.6666666666666667,1.0,0.8520040280841519,2,30,100.0,100.0,112.5,112.5,100.0,112.5,124.59712230215828,4.605170185988092,20.155555555555555
2.0,40.41076571168333,-3.694436574644265,2,1.0,1,1,100.0,24.0,1,146,24.990907,203.0,23,18,18,0.3333333333333333,1.0,0.8520040280841519,1,8,81.91542288557214,82.59599332220367,67.8210655120482,68.19055374592834,83.67920792079208,67.7640712945591,71.77488172810854,3.912023005428146,19.203333333333333
12.0,40.41463931343407,-3.7073793773004176,6,1.0,1,6,100.0,15.0,1,276,49.4708475,153.0,33,12,12,0.6666666666666667,0.0,0.8520040280841519,1,8,85.71021992238033,84.62020460358056,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,3.091042453358316,14.03111111111111
3.0,40.415257127755694,-3.703804535823492,6,2.0,2,5,200.0,40.0,2,214,69.955959,908.0,38,11,13,0.3333333333333333,1.0,0.8520040280841519,2,8,85.71021992238033,84.62020460358056,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,4.867534450455582,22.85111111111111
2.0,40.411399727537145,-3.7014467543886487,2,1.0,1,1,150.0,20.0,1,362,24.990907,212.0,22,7,12,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,8,60.703778677462886,59.554729011689695,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,3.80666248977032,14.914444444444444
7.0,34.06886086624421,-118.35956796469408,6,1.0,2,4,275.0,25.0,4,232,69.955959,390.0,39,6,6,0.3333333333333333,1.0,0.8520040280841519,2,6,153.0,151.4,135.76923076923077,154.07843137254903,153.0,141.31578947368422,124.59712230215828,5.1647859739235145,21.992222222222225
1.0,40.40632450316343,-3.673033009733061,4,2.0,2,4,100.0,30.0,4,320,49.4708475,359.0,45,9,10,0.6666666666666667,1.0,0.8520040280841519,2,34,59.95614035087719,77.40229885057471,67.8210655120482,68.19055374592834,59.73780487804878,67.7640712945591,71.77488172810854,4.605170185988092,17.134444444444444
1.0,40.41260541874625,-3.709224571901816,2,1.0,1,1,200.0,25.0,1,156,24.990907,160.0,12,13,15,0.3333333333333333,1.0,0.8520040280841519,1,8,77.30385487528345,67.88117770767613,67.8210655120482,68.19055374592834,67.76751269035533,67.7640712945591,71.77488172810854,3.9318256327243257,17.487777777777776
1.0,40.4095327066688,-3.700664916399064,1,1.0,1,1,150.0,20.0,1,309,19.974145,1535.0,17,3,11,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,8,60.703778677462886,59.554729011689695,67.8210655120482,63.69439421338156,67.57546602525557,67.7640712945591,71.77488172810854,3.49650756146648,22.42111111111111
1.0,40.45569570705034,-3.702961459872281,2,1.0,0,1,250.0,30.0,1,0,30.007669,167.0,23,2,3,0.3333333333333333,1.0,0.8520040280841519,3,41,45.32,52.490566037735846,67.8210655120482,68.19055374592834,51.609375,67.7640712945591,71.77488172810854,4.248495242049359,14.702222222222222
1.0,40.40363330992525,-3.705835620545439,2,1.0,1,1,100.0,10.0,2,324,26.01284,568.0,25,7,13,0.6666666666666667,0.15037580105041076,0.8520040280841519,2,0,44.891666666666666,45.223214285714285,67.8210655120482,68.19055374592834,67.76751269035533,67.7640712945591,71.77488172810854,3.80666248977032,24.342222222222222
1.0,40.42244235745348,-3.694963452267461,1,1.0,1,1,150.0,20.0,1,45,19.974145,1734.0,31,11,15,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,8,79.4913112164297,78.93302180685359,67.8210655120482,63.69439421338156,74.4219734079776,67.7640712945591,71.77488172810854,3.332204510175204,20.62222222222222
1.0,40.43229501011205,-3.677162502145377,2,1.0,1,1,150.0,20.0,1,360,24.990907,359.0,43,5,5,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,35,65.69158878504673,82.11504424778761,67.8210655120482,68.19055374592834,84.47826086956522,67.7640712945591,71.77488172810854,4.0943445622221,17.134444444444444
68.0,40.427806086160125,-3.693124543364366,2,1.0,1,2,800.0,200.0,1,249,24.990907,359.0,33,13,14,0.3333333333333333,1.0,0.8520040280841519,3,10,80.22689075630252,106.27388535031848,67.8210655120482,68.19055374592834,77.42207792207792,67.7640712945591,71.77488172810854,5.298317366548036,17.134444444444444
2.0,40.43336181236591,-3.684002184880688,2,1.0,1,1,150.0,10.0,1,364,24.990907,0.0,48,3,22,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,35,115.76470588235294,113.31764705882352,67.8210655120482,68.19055374592834,84.47826086956522,67.7640712945591,71.77488172810854,3.688879454113936,8.58222222222222
1.0,40.43705342315298,-3.684843988963965,4,2.0,2,3,180.0,30.0,1,0,65.0321,359.0,21,10,10,0.3333333333333333,1.0,0.8520040280841519,1,35,115.76470588235294,113.31764705882352,67.8210655120482,68.19055374592834,84.47826086956522,67.7640712945591,71.77488172810854,4.430816798843313,17.134444444444444
1.0,40.46081235068201,-3.6494675670621386,2,1.0,1,1,150.0,20.0,1,138,24.990907,700.0,9,7,12,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,19,49.388888888888886,53.22222222222222,67.8210655120482,68.19055374592834,50.42528735632184,67.7640712945591,71.77488172810854,2.995732273553991,20.23888888888889
1.0,40.41263332561725,-3.709421539128224,4,1.0,1,2,150.0,30.0,2,269,47.7056905,1600.0,28,19,19,0.3333333333333333,1.0,0.8520040280841519,2,8,77.30385487528345,67.88117770767613,67.8210655120482,63.69439421338156,67.76751269035533,67.7640712945591,71.77488172810854,4.0943445622221,30.11888888888889
4.0,40.47060807297283,-3.6867936084740647,2,1.0,0,1,150.0,20.0,1,268,30.007669,951.0,32,3,13,0.3333333333333333,1.0,0.8520040280841519,2,9,61.9,61.9,67.8210655120482,66.70741482965931,87.84615384615384,67.7640712945591,71.77488172810854,3.80666248977032,18.29222222222222
5.0,40.424024631175854,-3.707353813226956,4,1.0,1,2,350.0,20.0,2,156,47.7056905,2.0,39,6,11,0.3333333333333333,1.0,0.8520040280841519,2,8,67.77452830188679,67.91066282420749,67.8210655120482,68.19055374592834,61.73068893528184,67.7640712945591,71.77488172810854,4.605170185988092,18.11111111111111
2.0,40.40893406007319,-3.7049793312797177,3,1.0,1,2,100.0,20.0,2,132,44.965052,359.0,21,6,23,0.3333333333333333,1.0,0.8520040280841519,3,8,60.703778677462886,67.88117770767613,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,4.007333185232471,17.134444444444444
11.0,40.41099763285288,-3.72738754778294,1,1.0,1,1,150.0,20.0,1,365,19.974145,674.0,18,8,8,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,21,37.24203821656051,42.19254658385093,67.8210655120482,68.19055374592834,38.66,67.7640712945591,71.77488172810854,2.4849066497880004,13.907777777777778
9.0,40.41211842546111,-3.712325396149328,6,1.0,2,3,100.0,40.0,3,318,69.955959,111.0,25,9,18,0.3333333333333333,1.0,0.8520040280841519,1,8,77.30385487528345,67.88117770767613,67.8210655120482,68.19055374592834,67.76751269035533,67.7640712945591,71.77488172810854,4.382026634673881,17.711111111111112
