accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,guests_included,availability_365,square_meters,review_activity_duration,amenity_score,summary_content_score,description_content_score,property_type_weighted,room_type_encoded,bed_type_encoded,cancellation_policy_numeric,city_encoded,zipcode_encoded,price_log,review_overall_score,price_per_guest,total_beds
2,1.0,1,1,150.0,20.0,2,0,24.990907,0.0,33,7,7,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,67.8210655120482,66.9320987654321,0.24378580282007623,17.901111111111113,1.030347484452772,1
4,1.0,1,2,100.0,25.0,2,81,47.7056905,1286.0,18,5,13,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,67.57546602525557,0.5671606478849429,38.36555555555556,0.8553332238032111,2
1,2.0,1,1,200.0,30.0,1,311,19.974145,359.0,19,4,13,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,67.8210655120482,67.76751269035533,0.34598217395333797,17.134444444444444,1.7328679513998633,1
2,1.0,1,2,150.0,20.0,1,312,24.990907,423.0,13,7,16,0.3333333333333333,0.0,0.8520040280841519,2,67.8210655120482,38.07368421052632,0.15692862465835689,18.346666666666668,0.9241962407465937,2
5,1.0,2,2,100.0,55.0,3,320,74.97272099999999,807.0,29,3,8,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,74.4219734079776,0.6594729402492581,20.426666666666662,0.7691867528068767,4
3,1.0,1,1,300.0,25.0,1,0,44.965052,359.0,25,3,17,0.3333333333333333,1.0,0.8520040280841519,2,105.9080459770115,113.71428571428572,0.5174330598753676,17.134444444444444,1.023586140555525,1
2,1.0,1,1,100.0,15.0,2,0,24.990907,749.0,15,10,18,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,67.8210655120482,74.4219734079776,0.2893492394401066,17.723333333333333,1.0860321793404941,1
2,2.0,1,1,150.0,20.0,1,233,24.990907,359.0,23,7,7,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,67.8210655120482,77.42207792207792,0.5392644376913147,17.134444444444444,1.3914624232985455,1
1,1.0,1,1,100.0,15.0,1,360,14.028353,359.0,27,3,8,0.6666666666666667,0.15037580105041076,0.8520040280841519,2,67.8210655120482,51.609375,0.2786519225708116,17.134444444444444,1.6094379124341005,1
4,2.0,2,2,180.0,20.0,1,336,65.0321,359.0,29,10,10,0.3333333333333333,1.0,0.8520040280841519,1,67.8210655120482,74.4219734079776,0.6280222968411702,17.134444444444444,0.899961934066053,4
4,1.0,2,2,100.0,30.0,1,328,65.0321,315.0,46,13,13,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,74.4219734079776,0.4677054718657925,17.762222222222224,0.7824046010856291,4
2,1.0,1,1,150.0,20.0,1,0,24.990907,0.0,22,4,4,0.3333333333333333,1.0,0.8520040280841519,1,67.8210655120482,83.67920792079208,0.5958973722045462,17.906666666666666,1.4606755448912938,1
4,1.0,0,2,100.0,25.0,1,243,39.01926,275.0,18,8,25,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,67.76751269035533,0.4389687475461892,22.67111111111111,0.761332497954064,0
2,1.0,1,1,200.0,10.0,1,317,24.990907,639.0,17,12,12,0.3333333333333333,1.0,0.8520040280841519,1,67.8210655120482,74.4219734079776,0.6124325327743465,18.156666666666663,1.4808837521634388,1
6,1.0,2,4,180.0,30.0,2,326,69.955959,471.0,46,3,3,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,81.97660098522168,0.6218929014100383,26.933333333333334,0.6396195449254581,8
3,1.0,2,2,180.0,25.0,2,97,49.981814,359.0,35,1,9,0.3333333333333333,1.0,0.8520040280841519,1,67.8210655120482,261.0,0.42015117517992207,17.134444444444444,0.934417404570842,4
4,1.0,1,2,150.0,30.0,1,41,47.7056905,20.0,22,8,8,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,74.4219734079776,0.5958973722045462,18.82333333333333,0.8764053269347762,2
4,1.0,1,2,100.0,20.0,3,338,47.7056905,0.0,24,22,24,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,81.97660098522168,0.6802636963601656,17.77777777777778,0.9382695764458289,2
2,1.0,1,1,100.0,15.0,1,280,24.990907,359.0,16,10,11,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,67.8210655120482,67.57546602525557,0.3283795105803867,17.134444444444444,1.1337324605540517,1
2,1.0,1,1,150.0,10.0,1,357,24.990907,359.0,25,4,5,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,67.8210655120482,41.8,0.15692862465835689,17.134444444444444,0.9241962407465937,1
6,1.0,2,2,180.0,18.0,1,0,69.955959,59.0,22,18,18,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,67.57546602525557,0.7655238592304012,17.04222222222222,0.7148494722779227,4
1,1.0,1,1,150.0,20.0,1,180,14.028353,359.0,27,3,3,0.6666666666666667,0.15037580105041076,0.8520040280841519,2,54.2,23.0,0.2559098707267581,17.134444444444444,1.5677471079645748,1
2,5.0,1,1,200.0,20.0,1,10,24.990907,359.0,35,9,15,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,67.8210655120482,81.97660098522168,0.3373228238611711,17.134444444444444,1.1446624014950488,1
2,1.0,1,1,100.0,25.0,1,100,24.990907,359.0,15,1,16,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,81.97660098522168,0.46219525176988263,17.134444444444444,1.2972734327035422,1
2,1.0,1,1,200.0,32.0,2,319,24.990907,1493.0,27,1,15,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,74.4219734079776,0.5819072996327079,14.143333333333334,1.4435777800954437,1
4,2.0,2,2,180.0,60.0,4,282,65.0321,302.0,28,8,18,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,63.77536231884058,0.7673482581265763,18.16888888888889,1.0021270588192512,4
2,1.0,1,1,150.0,20.0,1,295,24.990907,918.0,20,8,12,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,67.8210655120482,83.67920792079208,0.4677054718657925,20.92555555555556,1.3040076684760487,1
2,2.0,1,1,150.0,20.0,1,354,24.990907,538.0,47,10,10,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,67.8210655120482,67.76751269035533,0.39285375033772685,19.00111111111111,1.2125287199087953,1
2,1.0,1,1,150.0,10.0,1,365,24.990907,359.0,11,4,4,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,42.5,52.756410256410255,0.4784027887350877,17.134444444444444,1.3170812395271427,1
4,1.0,1,2,150.0,24.0,2,328,47.7056905,46.0,23,14,22,0.3333333333333333,1.0,0.8520040280841519,1,67.8210655120482,67.76751269035533,0.58899202570089,16.63111111111111,0.8713417653379183,2
2,1.0,1,1,89.0,14.0,1,365,24.990907,0.0,9,3,8,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,67.8210655120482,67.76751269035533,0.3543750397858785,17.673333333333332,1.1655025204888265,1
2,1.0,1,2,150.0,20.0,1,0,11.984487,217.0,15,5,14,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,67.8210655120482,38.66,0.37042358717034685,19.13888888888889,1.185116020496471,2
2,1.5,1,1,150.0,20.0,1,355,24.990907,116.0,22,4,9,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,67.8210655120482,67.76751269035533,0.2559098707267581,19.052222222222223,1.0451647386430498,1
3,2.0,2,3,150.0,20.0,1,354,49.4708475,221.0,29,8,14,0.6666666666666667,1.0,0.8520040280841519,1,67.8210655120482,149.8,0.2893492394401066,17.84777777777778,0.8145241345053705,6
1,1.0,1,1,150.0,20.0,1,7,19.974145,359.0,31,8,18,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,67.8210655120482,67.76751269035533,0.37042358717034685,17.134444444444444,1.7776740307447065,1
2,1.0,1,1,150.0,20.0,1,0,24.990907,359.0,16,2,11,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,52.051886792452834,0.39993847640590896,17.134444444444444,1.2211872153765488,1
6,1.0,2,3,100.0,40.0,4,314,69.955959,458.0,20,5,9,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,74.4219734079776,0.6280222968411702,23.666666666666668,0.6428299529043235,6
2,1.0,1,1,100.0,20.0,2,256,24.990907,730.0,17,24,24,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,73.68885317997294,0.5924665518986851,16.58111111111111,1.456482617489007,1
2,1.0,1,1,150.0,20.0,1,28,24.990907,421.0,11,8,13,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,67.57546602525557,0.2786519225708116,26.452222222222225,1.0729586082894003,1
2,1.0,1,1,150.0,20.0,1,132,24.990907,4.0,26,3,0,0.3333333333333333,1.0,0.8520040280841519,1,67.8210655120482,38.66,0.406843822909565,17.88888888888889,1.2296264847046452,1
3,1.0,1,2,150.0,25.0,2,305,44.965052,306.0,23,7,7,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,67.57546602525557,0.4677054718657925,22.256666666666668,0.9780057513570365,2
2,1.0,1,1,150.0,10.0,1,33,24.990907,256.0,40,9,15,0.3333333333333333,0.15037580105041076,0.4090312389650088,3,67.8210655120482,61.73068893528184,0.21779027361458414,19.156666666666663,0.9985774245179969,1
5,3.5,3,4,200.0,50.0,1,153,8.36127,294.0,35,7,13,0.6666666666666667,1.0,0.8520040280841519,1,67.8210655120482,149.8,0.7673482581265763,16.72888888888889,0.8351058823493761,12
1,1.1,1,1,150.0,20.0,1,365,19.974145,359.0,11,4,4,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,67.8210655120482,148.46031746031747,0.6124325327743465,17.134444444444444,2.2213256282451583,1
2,1.0,1,1,150.0,15.0,1,339,24.990907,8.0,26,8,9,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,74.4219734079776,0.6124325327743465,18.22222222222222,1.4808837521634388,1
2,1.5,1,2,150.0,10.0,1,165,24.990907,1525.0,38,4,11,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,67.8210655120482,59.73780487804878,0.18905354929498086,18.02777777777778,0.9634572526320548,2
5,1.0,2,4,150.0,36.0,4,11,74.97272099999999,346.0,42,6,16,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,63.77536231884058,0.6280222968411702,18.572222222222223,0.7499682783883775,8
3,1.0,1,2,150.0,15.0,1,347,44.965052,504.0,14,12,12,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,74.4219734079776,0.5555526569875417,18.64,1.058526626149315,2
2,2.0,1,1,150.0,20.0,2,251,24.990907,214.0,28,4,11,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,67.8210655120482,74.4219734079776,0.37042358717034685,23.891111111111112,1.185116020496471,1
4,1.0,2,2,180.0,20.0,1,0,65.0321,56.0,14,11,11,0.3333333333333333,1.0,0.8520040280841519,1,67.8210655120482,67.76751269035533,0.46219525176988263,9.898888888888887,0.7783640596221253,4
2,1.0,1,1,150.0,20.0,1,330,24.990907,128.0,24,5,5,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,67.8210655120482,61.73068893528184,0.37042358717034685,19.89,1.185116020496471,1
2,1.0,1,1,150.0,20.0,1,161,24.990907,0.0,24,6,18,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,84.47826086956522,0.6827545503662655,18.0,1.5668267885974723,1
5,1.0,1,1,150.0,20.0,4,312,49.981814,359.0,33,4,4,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,61.73068893528184,0.6340169693167201,17.134444444444444,0.7536314295081734,1
1,1.5,1,1,150.0,20.0,1,0,19.974145,0.0,16,7,7,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,67.8210655120482,67.76751269035533,0.29964278626078333,12.562222222222225,1.6479184330021646,1
1,1.0,1,1,150.0,20.0,1,356,19.974145,359.0,28,13,13,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,67.8210655120482,67.57546602525557,0.34598217395333797,17.134444444444444,1.7328679513998633,1
4,1.0,3,3,250.0,35.0,2,108,49.4708475,1090.0,36,1,11,0.3333333333333333,1.0,0.8520040280841519,2,117.19148936170212,88.2,0.6567590211607737,17.38222222222222,0.9210340371976183,9
2,1.0,1,1,100.0,20.0,1,280,11.984487,172.0,19,6,10,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,67.8210655120482,45.323232323232325,0.21779027361458414,16.73,0.9985774245179969,1
5,1.5,2,4,200.0,30.0,4,137,74.97272099999999,45.0,23,14,18,0.3333333333333333,1.0,0.8520040280841519,1,67.8210655120482,74.4219734079776,0.5958973722045462,17.14333333333333,0.7303377724456469,8
2,1.0,1,1,250.0,20.0,1,51,24.990907,359.0,17,8,8,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,83.67920792079208,0.5475301192743927,17.134444444444444,1.4015642064636553,1
3,1.0,2,2,100.0,20.0,2,29,49.981814,871.0,35,6,21,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,67.8210655120482,83.67920792079208,0.42015117517992207,30.172222222222224,0.934417404570842,4
2,1.0,1,2,150.0,20.0,1,0,24.990907,112.0,14,4,6,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,83.67920792079208,0.37042358717034685,15.381111111111112,1.185116020496471,2
6,2.0,2,4,300.0,30.0,2,320,69.955959,88.0,33,17,22,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,81.97660098522168,0.6427689485889352,18.43777777777778,0.6505538416572201,8
2,1.0,1,1,150.0,20.0,1,46,24.990907,6.0,30,6,10,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,67.8210655120482,67.57546602525557,0.39285375033772685,16.74,1.2125287199087953,1
6,1.0,3,5,150.0,20.0,1,298,49.4708475,5.0,31,7,7,0.6666666666666667,1.0,0.8520040280841519,3,169.2,144.4,0.8318224978839162,15.91111111111111,0.749574867451498,15
2,1.0,1,1,100.0,15.0,1,346,26.01284,39.0,22,1,10,0.6666666666666667,0.15037580105041076,0.8520040280841519,1,67.8210655120482,29.181818181818183,0.2893492394401066,18.41444444444444,1.0860321793404941,1
1,1.0,1,1,150.0,20.0,1,365,19.974145,359.0,14,4,4,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,67.8210655120482,38.30337078651685,0.2786519225708116,17.134444444444444,1.6094379124341005,1
2,1.0,1,1,100.0,20.0,1,320,24.990907,406.0,31,6,13,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,63.77536231884058,0.5174330598753676,22.61111111111111,1.3647815207407001,1
2,1.0,1,1,150.0,15.0,1,326,24.990907,359.0,30,10,25,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,67.8210655120482,61.73068893528184,0.3283795105803867,17.134444444444444,1.1337324605540517,1
3,1.0,0,2,150.0,30.0,1,341,44.965052,359.0,25,4,4,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,74.4219734079776,0.4389687475461892,17.134444444444444,0.95166562244258,0
3,1.0,2,2,90.0,18.0,2,307,49.981814,222.0,27,1,13,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,67.57546602525557,0.42656903876912367,19.93111111111111,0.9403000289233904,4
4,1.0,1,2,100.0,30.0,1,343,47.7056905,363.0,33,1,6,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,148.46031746031747,0.5958973722045462,18.084444444444443,0.8764053269347762,2
2,1.0,1,1,150.0,20.0,1,364,24.990907,359.0,13,5,5,0.3333333333333333,1.0,0.8520040280841519,1,67.8210655120482,77.42207792207792,0.5174330598753676,17.134444444444444,1.3647815207407001,1
2,1.0,0,1,250.0,40.0,1,2,30.007669,0.0,12,1,6,0.3333333333333333,1.0,0.8520040280841519,3,117.19148936170212,175.5,0.5924665518986851,17.906666666666666,1.456482617489007,0
1,1.0,1,1,150.0,20.0,1,81,19.974145,93.0,5,4,14,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,67.8210655120482,38.07368421052632,0.2559098707267581,17.60222222222222,1.5677471079645748,1
7,2.0,2,4,180.0,30.0,2,269,49.4708475,359.0,21,11,13,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,81.97660098522168,0.6567590211607737,17.134444444444444,0.5756462732485115,8
6,2.0,2,3,200.0,30.0,2,249,69.955959,112.0,36,6,10,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,52.051886792452834,0.6124325327743465,18.01888888888889,0.6346644652129024,6
2,1.0,1,1,200.0,20.0,1,251,24.990907,364.0,30,8,15,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,67.57546602525557,0.4677054718657925,19.19,1.3040076684760487,1
2,1.0,1,1,500.0,50.0,1,157,24.990907,753.0,25,6,16,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,61.73068893528184,0.6124325327743465,18.19,1.4808837521634388,1
1,1.0,1,1,150.0,20.0,1,0,19.974145,359.0,12,8,8,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,67.8210655120482,40.595238095238095,0.10029569014512552,17.134444444444444,1.2824746787307684,1
1,1.0,1,1,100.0,15.0,1,365,14.028353,0.0,17,2,6,0.6666666666666667,0.15037580105041076,0.8520040280841519,1,67.8210655120482,66.9320987654321,0.3283795105803867,17.984444444444446,1.7005986908310777,1
2,0.5,1,2,150.0,20.0,1,0,24.990907,359.0,12,0,0,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,67.8210655120482,73.68885317997294,0.5594771364653282,17.134444444444444,1.4161650806831199,2
4,1.5,2,3,200.0,50.0,2,26,49.4708475,320.0,31,4,6,0.6666666666666667,1.0,0.8520040280841519,1,91.0,108.5,0.5392644376913147,18.68111111111111,0.8348774539791274,6
4,1.0,1,1,150.0,20.0,2,316,47.7056905,381.0,31,5,18,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,67.57546602525557,0.48359811949292686,25.337777777777777,0.7940583827104244,1
2,1.0,0,2,150.0,20.0,1,195,49.4708475,364.0,34,5,13,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,38.583333333333336,0.406843822909565,18.125555555555557,1.2296264847046452,0
4,2.0,2,2,180.0,30.0,1,7,65.0321,0.0,34,5,5,0.3333333333333333,1.0,0.8520040280841519,1,67.8210655120482,73.40522875816994,0.8458125704557544,17.923333333333332,1.0596634733096073,4
3,1.0,1,1,91.0,12.0,2,284,44.965052,835.0,18,5,11,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,81.97660098522168,0.46219525176988263,32.446666666666665,0.9729550745276566,1
2,1.0,1,1,150.0,20.0,1,72,24.990907,260.0,16,12,15,0.3333333333333333,0.15037580105041076,0.4090312389650088,3,67.8210655120482,67.57546602525557,0.37042358717034685,20.016666666666666,1.185116020496471,1
3,1.0,0,1,150.0,40.0,1,318,44.965052,0.0,23,3,7,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,52.051886792452834,0.5594771364653282,4.144444444444444,1.0621238105123398,0
4,1.0,2,3,180.0,10.0,5,57,65.0321,336.0,39,10,14,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,67.57546602525557,0.5434285890808594,17.26,0.837930948405285,6
2,1.0,1,1,100.0,20.0,1,250,24.990907,736.0,19,18,18,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,67.57546602525557,0.5128489751957392,17.79111111111111,1.3591791479685733,1
7,2.0,3,4,200.0,30.0,2,340,49.4708475,112.0,32,5,10,0.6666666666666667,1.0,0.4090312389650088,1,67.8210655120482,38.30337078651685,0.5594771364653282,18.465555555555557,0.5310619052561699,12
2,1.0,1,1,150.0,8.0,1,349,24.990907,359.0,16,16,16,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,67.8210655120482,67.57546602525557,0.29964278626078333,17.134444444444444,1.0986122886681098,1
2,2.0,1,2,150.0,10.0,1,310,24.990907,148.0,22,11,13,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,67.8210655120482,38.66,0.36251733452313817,18.73333333333333,1.1754535082053872,2
4,1.0,0,3,150.0,25.0,1,324,39.01926,359.0,27,6,14,0.3333333333333333,1.0,0.8520040280841519,1,67.8210655120482,83.67920792079208,0.6249748168907951,17.134444444444444,0.8977272739464279,0
2,1.0,1,2,98.0,35.0,2,365,26.01284,359.0,34,6,10,0.6666666666666667,1.0,0.8520040280841519,1,67.8210655120482,123.82065217391305,0.6124325327743465,17.134444444444444,1.4808837521634388,2
1,1.0,1,1,150.0,20.0,1,353,19.974145,359.0,16,4,6,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,67.8210655120482,74.4219734079776,0.406843822909565,17.134444444444444,1.844439727056968,1
4,1.0,1,1,150.0,20.0,1,211,47.7056905,905.0,39,2,10,0.3333333333333333,1.0,0.8520040280841519,3,90.0,105.0,0.6280222968411702,18.73333333333333,0.899961934066053,1
4,1.0,1,2,150.0,40.0,2,0,47.7056905,448.0,31,25,25,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,81.97660098522168,0.6124325327743465,19.077777777777776,0.8885302512980633,2
1,1.0,1,1,150.0,20.0,1,162,19.974145,213.0,15,7,13,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,67.8210655120482,74.4219734079776,0.3191329770148643,20.11555555555556,1.683647914993237,1
1,2.0,1,1,100.0,15.0,1,165,14.028353,179.0,43,9,9,0.6666666666666667,0.15037580105041076,0.8520040280841519,2,67.8210655120482,64.14925373134328,0.2786519225708116,17.84,1.6094379124341005,1
3,1.0,0,1,200.0,30.0,2,346,44.965052,254.0,15,4,13,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,74.4219734079776,0.5081865263098453,19.466666666666665,1.0151107526366048,0
2,2.0,1,1,150.0,20.0,1,263,24.990907,769.0,36,5,5,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,67.8210655120482,59.73780487804878,0.3283795105803867,19.883333333333333,1.1337324605540517,1
4,1.0,2,3,150.0,30.0,2,342,65.0321,0.0,11,2,8,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,67.57546602525557,0.6059382588700266,15.303333333333333,0.8837681215593196,6
3,1.0,0,1,100.0,12.0,2,81,44.965052,594.0,27,3,9,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,45.323232323232325,0.46219525176988263,29.706666666666667,0.9729550745276566,0
2,1.0,2,4,180.0,30.0,1,272,74.97272099999999,153.0,41,4,11,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,67.8210655120482,59.73780487804878,0.3191329770148643,15.242222222222225,1.1224319433288248,8
2,1.0,0,1,100.0,30.0,1,309,49.4708475,504.0,22,1,10,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,74.4219734079776,0.4677054718657925,19.69222222222222,1.3040076684760487,0
1,1.0,1,2,150.0,20.0,1,144,19.974145,493.0,25,8,12,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,67.8210655120482,67.76751269035533,0.26751786162415947,18.362222222222226,1.5890269151739729,2
2,1.0,1,1,100.0,12.0,2,0,23.504459,359.0,10,11,14,0.0,0.15037580105041076,0.8520040280841519,1,67.8210655120482,73.40522875816994,0.4677054718657925,17.134444444444444,1.3040076684760487,1
3,1.0,2,2,180.0,30.0,2,135,49.981814,120.0,25,6,10,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,73.68885317997294,0.5555526569875417,17.87777777777778,1.058526626149315,4
1,1.0,1,1,150.0,70.0,1,264,19.974145,359.0,28,4,4,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,81.97660098522168,0.7581017245610535,17.134444444444444,2.488366871210287,1
4,2.0,2,3,180.0,30.0,1,265,65.0321,412.0,34,5,8,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,59.73780487804878,0.6280222968411702,19.184444444444445,0.899961934066053,6
2,1.5,1,1,100.0,20.0,1,280,24.990907,149.0,29,5,18,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,67.8210655120482,67.76751269035533,0.49370100107128456,18.005555555555556,1.3357777284108237,1
6,2.0,4,4,250.0,20.0,1,328,49.4708475,435.0,27,3,3,0.6666666666666667,1.0,0.8520040280841519,3,67.8210655120482,67.76751269035533,0.9066742194119817,20.854444444444443,0.788780131123178,16
2,1.0,1,1,150.0,20.0,1,0,24.990907,29.0,18,10,12,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,67.8210655120482,67.76751269035533,0.3095619382141197,17.996666666666666,1.110734836725068,1
2,1.0,1,2,175.0,11.0,1,215,0.743224,1025.0,21,5,9,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,67.8210655120482,67.76751269035533,0.37042358717034685,39.644444444444446,1.185116020496471,2
2,1.0,1,1,150.0,20.0,1,0,24.990907,79.0,32,9,15,0.3333333333333333,1.0,0.8520040280841519,3,67.8210655120482,74.4219734079776,0.5782947088315948,18.245555555555555,1.4391627045121034,1
2,2.0,1,1,150.0,6.0,1,305,24.990907,44.0,38,12,15,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,67.8210655120482,38.583333333333336,0.2559098707267581,17.651111111111113,1.0451647386430498,1
2,1.0,1,1,200.0,20.0,1,365,24.990907,359.0,29,6,6,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,67.8210655120482,61.73068893528184,0.5958973722045462,17.134444444444444,1.4606755448912938,1
2,1.0,1,1,150.0,30.0,1,364,24.990907,512.0,26,10,18,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,77.42207792207792,0.7283179869862957,18.014444444444443,1.6225114834851941,1
2,1.0,0,1,150.0,25.0,1,195,30.007669,11.0,27,5,5,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,81.97660098522168,0.6280222968411702,18.03666666666667,1.499936556776755,0
2,2.0,1,1,150.0,6.0,1,250,24.990907,108.0,29,9,9,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,67.8210655120482,38.583333333333336,0.2559098707267581,19.02777777777778,1.0451647386430498,1
2,1.0,0,1,150.0,25.0,2,60,30.007669,364.0,15,9,9,0.3333333333333333,1.0,0.8520040280841519,2,67.8210655120482,38.66,0.4677054718657925,24.657777777777778,1.3040076684760487,0
7,2.0,3,5,150.0,20.0,1,266,49.4708475,359.0,28,11,12,0.6666666666666667,1.0,0.8520040280841519,3,171.75,129.0,0.7262118250299074,17.134444444444444,0.607476550545209,15
2,1.0,1,2,100.0,12.0,1,365,23.504459,470.0,31,3,3,0.0,0.15037580105041076,0.8520040280841519,1,67.8210655120482,38.07368421052632,0.406843822909565,18.01,1.2296264847046452,2
5,1.0,1,3,300.0,65.0,2,280,49.981814,1048.0,36,13,13,0.3333333333333333,1.0,0.8520040280841519,3,105.9080459770115,116.16666666666669,0.7581017245610535,18.14444444444445,0.8294556237367624,3
2,1.0,2,1,180.0,12.0,1,54,74.97272099999999,1250.0,12,3,10,0.3333333333333333,1.0,0.4090312389650088,2,67.8210655120482,67.57546602525557,0.4886963355557643,19.531111111111112,1.3296613488547582,2
4,1.0,1,1,200.0,60.0,2,315,47.7056905,359.0,16,5,11,0.3333333333333333,1.0,0.8520040280841519,4,117.19148936170212,114.71428571428572,0.5594771364653282,17.134444444444444,0.8496990484098719,1
2,1.0,1,1,300.0,8.0,1,157,26.01284,35.0,14,5,5,0.6666666666666667,0.15037580105041076,0.8520040280841519,1,98.1923076923077,42.0,0.42015117517992207,18.237777777777776,1.2458898727611227,1
2,1.0,1,1,85.0,8.0,1,2,24.990907,180.0,16,8,10,0.3333333333333333,0.15037580105041076,0.4090312389650088,2,67.8210655120482,38.25,0.2786519225708116,16.997777777777777,1.0729586082894003,1
2,1.0,1,1,150.0,20.0,1,0,24.990907,27.0,20,8,19,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,67.8210655120482,45.323232323232325,0.3283795105803867,17.905555555555555,1.1337324605540517,1
